source_paper_id,author_id,author_name,institutions,paper_subfield,paper_field,paper_topic,referenced_paper_id,referenced_paper_name,relationship
https://openalex.org/W3015498887,https://openalex.org/A5090355098,Mohamed Hashem,University of Malaya,Management Science and Operations Research,Decision Sciences,Data Quality and Management,https://openalex.org/W2149140091,The rise of “big data” on cloud computing: Review and open research issues,outgoing
https://openalex.org/W3015498887,https://openalex.org/A5080738591,Xindong Wu,Hefei University of Technology,Artificial Intelligence,Computer Science,Data Stream Mining Techniques,https://openalex.org/W2040263621,Data mining with big data,outgoing
https://openalex.org/W3015498887,https://openalex.org/A5034646251,Rob Kitchin,"National University of Ireland, Maynooth",Media Technology,Engineering,Smart Cities and Technologies,https://openalex.org/W3125866593,The real-time city? Big data and smart urbanism,outgoing
https://openalex.org/W3015498887,https://openalex.org/A5076245592,Jesse Yli-Huumo,Lappeenranta-Lahti University of Technology,Information Systems,Computer Science,Blockchain Technology Applications and Security,https://openalex.org/W2527800909,Where Is Current Research on Blockchain Technology?—A Systematic Review,outgoing
https://openalex.org/W3015498887,https://openalex.org/A5035300094,Pierluigi Siano,University of Salerno,Electrical and Electronic Engineering,Engineering,Smart Grid Energy Management,https://openalex.org/W1975404935,Demand response and smart grids—A survey,outgoing
https://openalex.org/W3015498887,https://openalex.org/A5019803576,Paolo Neirotti,Polytechnic University of Turin,Media Technology,Engineering,Smart Cities and Technologies,https://openalex.org/W2053279442,Current trends in Smart City initiatives: Some stylised facts,outgoing
https://openalex.org/W3015498887,https://openalex.org/A5037528578,Nick Szabo,,Information Systems,Computer Science,Blockchain Technology Applications and Security,https://openalex.org/W1969344535,Formalizing and Securing Relationships on Public Networks,outgoing
https://openalex.org/W3015498887,https://openalex.org/A5025481201,Nir Kshetri,University of North Carolina at Greensboro,Information Systems,Computer Science,Blockchain Technology Applications and Security,https://openalex.org/W2773929027,1 Blockchain’s roles in meeting key supply chain management objectives,outgoing
https://openalex.org/W3015498887,https://openalex.org/A5084917798,Mohammed Albadi,University of Waterloo,Electrical and Electronic Engineering,Engineering,Smart Grid Energy Management,https://openalex.org/W1997898472,A summary of demand response in electricity markets,outgoing
https://openalex.org/W3015498887,https://openalex.org/A5100696429,Junping Zhang,Fudan University,Building and Construction,Engineering,Traffic Prediction and Management Techniques,https://openalex.org/W2108196201,Data-Driven Intelligent Transportation Systems: A Survey,outgoing
https://openalex.org/W3015498887,https://openalex.org/A5054336273,Jason T. DeJong,"University of California, Davis",Environmental Engineering,Environmental Science,Microbial Applications in Construction Materials,https://openalex.org/W2070627790,Bio-mediated soil improvement,outgoing
https://openalex.org/W3015498887,https://openalex.org/A5036167561,Jerome P. Lynch,,Civil and Structural Engineering,Engineering,Structural Health Monitoring Techniques,https://openalex.org/W2050248078,A Summary Review of Wireless Sensors and Sensor Networks for Structural Health Monitoring,outgoing
https://openalex.org/W3015498887,https://openalex.org/A5026826245,Esther Mengelkamp,Karlsruhe Institute of Technology,Electrical and Electronic Engineering,Engineering,Smart Grid Energy Management,https://openalex.org/W2629433172,Designing microgrid energy markets,outgoing
https://openalex.org/W3015498887,https://openalex.org/A5014155270,Simon Elias Bibri,Norwegian University of Science and Technology,Media Technology,Engineering,Smart Cities and Technologies,https://openalex.org/W2594141822,Smart sustainable cities of the future: An extensive interdisciplinary literature review,outgoing
https://openalex.org/W3015498887,https://openalex.org/A5080328538,Jiong Jin,Swinburne University of Technology,Computer Networks and Communications,Computer Science,IoT and Edge/Fog Computing,https://openalex.org/W2140669960,An Information Framework for Creating a Smart City Through Internet of Things,outgoing
https://openalex.org/W3015498887,https://openalex.org/A5048159276,Colin Harrison,IBM (United States),Computer Vision and Pattern Recognition,Computer Science,Context-Aware Activity Recognition Systems,https://openalex.org/W2072561200,Foundations for Smarter Cities,outgoing
https://openalex.org/W3015498887,https://openalex.org/A5113664011,H. Brandl,TU Wien,"Renewable Energy, Sustainability and the Environment",Energy,Geothermal Energy Systems and Applications,https://openalex.org/W2044864109,Energy foundations and other thermo-active ground structures,outgoing
https://openalex.org/W3015498887,https://openalex.org/A5050918978,Benjamin Drew,University of Bath,Ocean Engineering,Engineering,Wave and Wind Energy Systems,https://openalex.org/W2101016466,A review of wave energy converter technology,outgoing
https://openalex.org/W3015498887,https://openalex.org/A5111718695,Enrico Barbier,Institute of Geosciences and Earth Resources,"Renewable Energy, Sustainability and the Environment",Energy,Geothermal Energy Systems and Applications,https://openalex.org/W1972731318,Geothermal energy technology and current status: an overview,outgoing
https://openalex.org/W3015498887,https://openalex.org/A5090355098,Mohamed Hashem,University of Malaya,Media Technology,Engineering,Smart Cities and Technologies,https://openalex.org/W2403237691,The role of big data in smart city,outgoing
https://openalex.org/W3015498887,https://openalex.org/A5056719453,Jin‐Shyan Lee,ITRI International,Computer Networks and Communications,Computer Science,Bluetooth and Wireless Communication Technologies,https://openalex.org/W2117560972,"A Comparative Study of Wireless Protocols: Bluetooth, UWB, ZigBee, and Wi-Fi",outgoing
https://openalex.org/W3015498887,https://openalex.org/A5064453128,J.C. McCall,"University of California, San Diego",Automotive Engineering,Engineering,Autonomous Vehicle Technology and Safety,https://openalex.org/W2131076267,"Video-Based Lane Estimation and Tracking for Driver Assistance: Survey, System, and Evaluation",outgoing
https://openalex.org/W3015498887,https://openalex.org/A5100834850,Iuon‐Chang Lin,,Information Systems,Computer Science,Blockchain Technology Applications and Security,https://openalex.org/W2620636316,A Survey of Blockchain Security Issues and Challenges,outgoing
https://openalex.org/W3015498887,https://openalex.org/A5065537701,Núria Castell,NILU,Environmental Engineering,Environmental Science,Air Quality Monitoring and Forecasting,https://openalex.org/W2566667959,Can commercial low-cost sensor platforms contribute to air quality monitoring and exposure estimates?,outgoing
https://openalex.org/W3015498887,https://openalex.org/A5078061668,Niels Agatz,Erasmus University Rotterdam,Automotive Engineering,Engineering,Transportation and Mobility Innovations,https://openalex.org/W2031128290,Optimization for dynamic ride-sharing: A review,outgoing
https://openalex.org/W3015498887,https://openalex.org/A5100375265,Xiao Li,Hong Kong Polytechnic University,Radiological and Ultrasound Technology,Health Professions,Occupational Health and Safety Research,https://openalex.org/W2770233082,A critical review of virtual and augmented reality (VR/AR) applications in construction safety,outgoing
https://openalex.org/W3015498887,https://openalex.org/A5005476133,Mohsen Marjani,University of Malaya; ORCID,Management Information Systems,"Business, Management and Accounting",Big Data and Business Intelligence,https://openalex.org/W2613310014,"Big IoT Data Analytics: Architecture, Opportunities, and Open Research Challenges",outgoing
https://openalex.org/W3015498887,https://openalex.org/A5027061977,Eiman Al Nuaimi,United Arab Emirates University,Media Technology,Engineering,Smart Cities and Technologies,https://openalex.org/W2182617692,Applications of big data to smart cities,outgoing
https://openalex.org/W3015498887,https://openalex.org/A5083185861,Ruilong Deng,State Key Laboratory of Industrial Control Technology; Zhejiang University of Technology,Electrical and Electronic Engineering,Engineering,Smart Grid Energy Management,https://openalex.org/W2074513827,A Survey on Demand Response in Smart Grids: Mathematical Models and Approaches,outgoing
https://openalex.org/W3015498887,https://openalex.org/A5038687811,Robert G. Hollands,Oxford University Press (United Kingdom),Media Technology,Engineering,Smart Cities and Technologies,https://openalex.org/W2002118197,Critical interventions into the corporate smart city,outgoing
https://openalex.org/W3015498887,https://openalex.org/A5060489549,Imtiaz Parvez,Florida International University,Computer Networks and Communications,Computer Science,Caching and Content Delivery,https://openalex.org/W2962855623,"A Survey on Low Latency Towards 5G: RAN, Core Network and Caching Solutions",outgoing
https://openalex.org/W3015498887,https://openalex.org/A5102926725,Benjamin Edelman,,Sociology and Political Science,Social Sciences,"Names, Identity, and Discrimination Research",https://openalex.org/W3123029532,Racial Discrimination in the Sharing Economy: Evidence from a Field Experiment,outgoing
https://openalex.org/W3015498887,https://openalex.org/A5084114753,Avita Katal,Graphic Era University,Information Systems and Management,Decision Sciences,Big Data Technologies and Applications,https://openalex.org/W2095178814,"Big data: Issues, challenges, tools and Good practices",outgoing
https://openalex.org/W3015498887,https://openalex.org/A5026826245,Esther Mengelkamp,Karlsruhe Institute of Technology,Electrical and Electronic Engineering,Engineering,Smart Grid Energy Management,https://openalex.org/W2748692995,A blockchain-based smart grid: towards sustainable local energy markets,outgoing
https://openalex.org/W3015498887,https://openalex.org/A5018970525,Bin Zhou,Hunan University,Electrical and Electronic Engineering,Engineering,Smart Grid Energy Management,https://openalex.org/W2309225173,"Smart home energy management systems: Concept, configurations, and scheduling strategies",outgoing
https://openalex.org/W3015498887,https://openalex.org/A5109797436,Abdulmotaleb El Saddik,University of Ottawa,Industrial and Manufacturing Engineering,Engineering,Digital Transformation in Industry,https://openalex.org/W2886253469,Digital Twins: The Convergence of Multimedia Technologies,outgoing
